CS4244,Knowledge-Based Systems,"This is a module that contains both the theory and practice of building knowledge-based systems. The aim of this module is to prepare students so that they can design and build knowledge-based systems to solve real-world problems. The module starts with motivations, background and history of knowledge-based system development. The main content has five parts: rule-based programming language, uncertainty management, knowledge-based systems design, development and life cycle, efficiency in rule-based language and knowledge-based systems design examples.",4,CS3243,,0,,1,
CS4246,AI Planning and Decision Making,"This module introduces the major concepts and paradigms in planning and decision making in complex environments. It examines issues, challenges, and techniques in problem representation, goal or objective specification, response selection, and action consequence for a wide range of strategic and tactical planning and decision making situations. Topics covered include deterministic and non-deterministic planning, practical planning and acting under resource constraints and uncertainty, expected utility and rational decision making, decision networks, Markov decision processes, elementary game theory, and multi-agent planning and decision making.",4,(MA2216 or ST2131 or ST2334) and CS3243,Nil,1,80,0,
CS4247,Graphics Rendering Techniques,"This module provides a general treatment of real-time and offline rendering techniques in 3D computer graphics. Specific topics include the raster graphics pipeline, viewing and transformation, real-time mapping techniques, real-time shadow algorithms, local reflection models, global illumination, distributed ray tracing, photon mapping, radiosity, volume rendering, image-based rendering and modelling, and strategies for anti-aliasing and photo-realism.",4,CS3241,Nil,0,,1,
CS4248,Natural Language Processing,"This module deals with computer processing of human languages, emphasising a corpus-based empirical approach. The topics covered include: (i) Linguistic essentials.  (ii) Basic techniques and algorithms: Hidden Markov model, Viterbi algorithm, supervised learning algorithms.  (iii) Words: part-of-speech tagging.  (iv) Syntax: noun phrase chunking, named entity tagging, parsing (top down, bottom up, probabilistic).  (v) Semantics: word sense disambiguation.  (vi) Pragmatics: discourse, co-reference resolution.  (vii) Applications: text categorisation, text summarisation, language identification, information extraction, question answering, machine translation.",4,(CS3243 or CS3245) and (ST1232 or ST2131 or ST2334),Nil,1,80,0,
CS4249,Phenomena and Theories of Human-Computer Interaction,"This module teaches the underlying science of Human-Computer Interaction (HCI) and its application to user interface design. It surveys a wide range of psychological theories beginning with organizational behaviour approaches, understanding of work and workflow within organizations, and moving on to understanding human psychological architecture and processing constraints. It demonstrates via a combination of scientific theory understanding and engineering modelling the solutions of design problems facing a user interface designer. It also covers new design methods and techniques available and the new conceptual mechanisms used in HCI such as the metaphors for describing user interaction.",4,SoC Students: CS3240; CNM students: NM2216,Nil,1,80,0,
CS4271,Critical Systems and Their Verification,"The objective of this module is to introduce formal verification techniques for validating safety critical reactive systems with specific focus on embedded systems. It covers an automated formal verification technique called Model Checking, which is based on state space search. The different parts of the course will touch upon: i. formal modelling ii. verification via Model Checking iii. state space reduction techniques to make model checking space/time efficient and iv. specific issues in validation of reactive embedded systems.",4,(CS1104 or CS2100 or EE2006 or EE2020) and (CS1231 or MA1100),Nil,0,,0,
CS4275,Programming Real-time Systems,"Developing applications for real-time embedded systems require programming languages and abstractions which are substantially different from those used for developing desktop applications. This module will introduce different real-time programming models, programming languages corresponding to these models and techniques for programming with real-time operating systems. The topics to be covered will include principles of synchronous programming using Lustre, the time-triggered programming model and the recently developed Giotto language, and programming languages based on the model of scheduled computation such as Real-Time Java. This module will be suitable for senior undergraduates and graduate students interested in embedded systems and programming languages.",4,(CS1020 or its equivalent) and CS2106,Nil,0,,0,
CS4340,Digital Special Effects,"This module aims at teaching multimedia techniques for creating digital specia effects video. It allows the students to explore their creativity while extending their skills in multimedia technologies. Topics covered include elements of special effects, camera work, storyline and storyboard, digital compositing, matchmoving, video effects, CG effects, 2D/3D morphing, realistic rendering, sound effects, case studies. The students are required to analyse and critique special effects in movies. The module culminates in a short video project that demonstrates the students&#39; creativity and innovation in using various techniques to create a captivating and stunning digital special effects video.",4,CS4243 or CS4247 or CS4342,CS5245,0,,0,
CS4344,Networked and Mobile Gaming,"This module aims at providing students a deep understanding of various technical issues pertaining to the development of networked games and mobile games. Students will be exposed to concepts from distributed systems, operating systems, security and cryptography, networking and embedded systems. In particular, issues such as game server architectures (mirrored, centralised, peer-to-peer etc.), consistency management (bucket synchronisation, dead reckoning etc.), interest management, scalability to large number of clients (C10K problem), cheat prevention and detection, power management, will be discussed.",4,(CG2271 or CS2106) and (CG3204L or CS3103)),Nil,0,,0,
CS4345,General-Purpose Computation on GPU,"With the advancements in the technology of graphics processing units (GPUs), many computations can be performed faster on the GPUs than the CPUs. They are also programmable, making them useful for not just computer graphics processing but also general-purpose computations. Therefore, they are a natural choice as high-speed coprocessors to the CPUs in various applications. This module introduces the architecture of GPU, programme-writing on GPU using high-level language such as Cg, and the use of GPU in applications including computer graphics, games, scientific computation, and image processing.",4,CS3241,Nil,1,60,0,
CS4347,Sound and Music Computing,"This module introduces the fundamental technologies employed in sound and music computing which are grouped into three major areas: Sound, Music, and Interaction. It begins with an introduction to sound production, propagation and perception, followed by digital sound recording, editing, post-processing and compression. Its core components consist of the analytic and synthetic approaches of sound and music. The analytic approach pertains to analysis and understanding, whereas the synthetic approach pertains to generation and processing. Interaction aspects include multimodal mobile music interface and sound interaction design. Finally, music information retrieval will be introduced as an application of analytic techniques.",4,(MA1521 or MA1505 or MA1102R) and (MA1101R or MA1506) and CS2108,Nil,0,,1,
CS4350,Game Development Project,"The objective of this project-based module is to provide an opportunity for the students to work in a group to design and develop a game following the main stages of game development process. The module will focus on the design of core dynamic, game mechanics, strategy, progression, balancing, game levels, interface and technical features including 3D graphics, animation, AI, physics, and networking. In addition, software engineering principles will be practised in developing the game software.",4,CS3247. Priority is given to students who have not completed game development projects in CS3283+CS3284 Media Technology Project I/II.,"CS4203, CS4204",1,60,0,
CS4880,Digital Entrepreneurship,"The course will cover trends in the digital marketplace and emerging high-growth opportunities for digital businesses. The course will highlight issues facing companies with new products and services in an ever-changing digital marketplace. While the course will provide an overview on structuring of new ventures, the primary focus will be on opportunity identification and sources of competitive differentiation, particularly as they relate to digital innovation. To hone these skills the students will communicate by crafting a business plan.",4,"Students in their 3rd year of study in science, technology or business",Nil,0,,0,
CS5214,Design of Optimising Compilers,"The performance gap between optimised and unoptimised code continues to widen as modern processors evolve. Notably, the emerging explicitly parallel instruction computing (EPIC) processors are significantly dependent on a range of aggressive programme optimisations to yield performance. This module provides an in-depth study of code optimisation techniques used in compilers for state-of-the-art processors. Topics covered include structure of an optimising compiler, the programme dependence graph, front end optimisations, instruction scheduling, register allocation, compiling for EPIC processors including predicated execution and software pipelining with hardware support, loop optimisations, dataflow analysis and optimisation, optimisations for the memory hierarchy, and automatic parallelisation.",4,CS3212 or CS4212,Nil,0,,0,
CS5215,Constraint Programming,"Constraint programming is an alternative approach to computing in which the programming process is limited to a generation of requirements (constraints) and to solving of them by general methods and domain dependent methods. The aim of this course is to discuss the basic aspects of constraint programming. Students will learn problem modelling by means of constraints and the main techniques used to solve such systems of constraints. The course will focus on the fundamental notions of constraint satisfaction problems, local consistency, constraint propagation, complete and incomplete constraint solvers, and various search methods.",4,CS2104 or CS3212,Nil,0,,0,
CS5218,Principles of Programme Analysis,"Programme analysis are static (compile-time) techniques for computing approximate and yet reliable information about the dynamic behaviour of programmes. This module lays the foundation for study of programme analysis. It covers the essential mathematics upon which programme analyses are built, and provides an overview of different approaches to programme analysis. Topics include: Partially ordered sets, induction and co-induction, data flow analysis, constraint based analysis, abstract interpretation, and type and effect systems. Students with interest in programming language design and compiler design will find this module beneficial.",4,CS3212 or CS4212,Nil,0,,1,
CS5219,Automated Software Validation,"The immense growth in the complexity of software has increased the scope of errors, which are often critical. The nature of these errors is diverse, resulting from the diversity of the various classes of software: sequential, multithreaded, reactive and real-time. In this course, we will study techniques for verification, run-time monitoring and debugging of software which help us to give certain guarantees against such errors. The focus will be on automated validation techniques. This is a research-oriented course in programme validation and verification, but parts of it are useful for graduate students working in other areas.",4,CS3212 or equivalent,Nil,0,,1,50
CS5222,Processor Architecture,"The aim of this module is to introduce the state-of-the-art architectural advances underlying the current generation of computing systems. A review of pipelined processor design and hierarchical memory design is followed by advanced topics including exploitation of instruction-level parallelism through dynamic instruction scheduling and speculation, exploiting thread-level parallelism through multiprocessors, and optimizations for memory and storage subsystems. Throughout the module, particular emphasis will be placed on cost-performance-power-reliability trade-offs in designing the different architectural components.",4,CS2106 and (CS3220 or CS4223),,0,,0,
CS5223,Distributed Systems,"The topic of Distributed Systems is now garnering increasing importance, especially with the advancement in technology of the Internet and WWW. The aim of this module is to provide students with basic concepts and principles of distributed operating systems, interprocess communications, distributed file systems, shared data, and the middleware approach. The module is taught in seminar style, and several case studies are included, e.g. CORBA. Topics: Introduction; Characteristics of Distributed Systems; Process Management Communication in Distributed Systems; Distributed Synchronisation; Distributed Real-time Systems; File Systems; Naming Security; Fault Tolerant Distributed Systems; Distributed Simulation; WWW as an application of Distributed System.",4,"CS2106, CS3211",Nil,1,80,0,
CS5224,Cloud Computing,"This module aims to provide an overview of the design, management and application of cloud computing. The topics include managing virtualization, cloud computing environments, cloud design patterns and use cases, data centre architectures and technologies, cloud services fulfillment and assurance, orchestration and automation of cloud resources, cloud capacity management, cloud economics, case studies.",4,,,0,,1,
CS5226,Database Tuning,"This module is concerned with the performance-related database administration issues. The topics include: an overview of query optimisation techniques, physical data base design, system configuration, buffer management, performance analysis and tuning techniques.",4,CS3223,Nil,0,,0,
CS5228,Knowledge Discovery and Data Mining,"This course introduces fundamental principles behind data mining and efficient techniques for mining large databases. It provides an overview of the algorithmic aspect of data mining: its efficiency (high-dimensional database indexing, OLAP, data reduction, compression techniques) and effectiveness (machine learning involving greedy search, branch and bound, stochastic search, parameter optimisation).  Efficient techniques covered include association rules mining (Apriori algorithm, correlation search, constrained association rule discovery), classifier induction (decision trees, RainForest, SLIQ; Support vector machine; Naive Bayesian; classification based on association / visualisation), cluster analysis (kmeans, k-mediods, DBSCAN, OPTICS, DENCLUE, STING, CLUSEQ, ROCK etc), and outliers/deviants detection (LOF, Distance-based outlier etc).",4,"CS1231, CS3243, (CS2102 or CS2102S) and (ST1232 or ST2131 or ST2334)",Nil,1,80,0,
CS5229,Advanced Computer Networks,"This course covers advanced fundamental principles of computer networks and techniques for networking. The goal of this course is to teach these fundamentals/ techniques that will remain important and relevant regardless of the hot topics in networks and networking. Briefly, the topics include advanced network architecture and design principles, protocol mechanisms, implementation principles and software engineering practices, network algorithmic, network simulation techniques and tools, performance analysis and measurement, and protocol specification/verification techniques.",4,CS3103 or EE4210,Nil,1,80,0,
CS5230,Computational Complexity,"The aim of this module is to study the various measures of difficulty of problem-solving in computing, and to introduce some techniques in theoretical computer science such as nondeterminism, digitalisation, simulation, padding, reduction, randomisation and interaction.  Topics covered include: space and time complexity - the classes P, NP, co-NP, PSPACE, EXP, etc.; tape compression; linear speedup; polynomial reduction; Cook&#39;s theorem; Savitch&#39;s theorem; translation lemma; Gap theorem; NP-completeness and NP-hard problems; probabilistic complexity classes; approximation algorithms; and interactive protocols.",4,CS3231or CS4232,CS4230,0,,0,
CS5231,Systems Security,"This module introduces fundamental notions and requirements in computer security, such as the concepts of confidentiality, integrity and availability, and the mechanisms that provide security in various systems and applications. To illustrate relevant concepts, selected topics in information security, including symmetric key cipher and PKI, operating system security, network security, web security, and database security will be covered. Case studies of existing systems, international standards such as IPSec, and well-known attacks like phishing and buffer overflow will also be covered",4,CS3235,Nil,1,90,0,
CS5232,Formal Specification &amp; Design Techniques,"The primary role of the formal specification is to provide a precise and unambiguous description of a computer system. A formal specification allows the system designer to verify important properties and detect design error before system development begins. The objective of this course is to study various formal specification and design techniques for modelling (1) object-oriented systems, (2) realtime distributed systems, and (3) concurrent reactive systems. The course will focus on the state-based notations Z/Object-Z, event-based notation CSP/Timed-CSP. Graphical modelling notations, such as StateChart and UML (Unified Modelling Language) will also be addressed.",4,CS1231 or CS3234,Nil,0,,1,
CS5233,Simulation and Modelling Techniques,"This course aims to provide students with a working knowledge of applying simulation techniques to model, simulate and study complex systems. It covers techniques in simulation model design, model execution and model analysis. Model design techniques include conceptual models, declarative models, functional models, constraint models, and multi-models. Model execution techniques include serial and parallel discrete-event simulation algorithms. Topics in model analysis include input-output analysis and experiment design. Students will have hands-on experience using a simulation package that we have developed.",4,CS4231 and (ST1232 or ST2131 or ST2334),Nil,0,,1,
CS5234,Combinatorial and Graph Algorithms,"This course presents advanced material on the design and analysis of combinatorial algorithms with emphasis on efficient algorithms and data structures. This course is meant for students who intend to (i) do research in computer science in general and algorithm design in particular or (ii) do advanced application/ software development in other areas of computer science. (It assumes that the student has already done one course on design and analysis of algorithms equivalent to CS3230.)",4,CS3230,Nil,1,60,0,
CS5236,Advanced Automata Theory,"In computer science, automata are an important tool for many theoretical investigations. Various types of automata have been used to characterise complexity classes. This module covers automata theory in depth, describes the Chomsky hierarchy, and introduces various advanced topics including automata structures, automata on infinite words, automata on trees and the learnability of classes of regular languages from queries and positive data.",4,CS4232,Nil,1,50,0,
CS5237,Computational Geometry and Applications,"The course aims to provide students with a geometric viewpoint in problem-solving. It lays a foundation for solving problems with computational geometric methods, and bridges the gap between theoretical computer science and the real applications by introducing application areas, such as bio-geometric modelling, computer graphics and mesh generation, as well as other engineering problems such as reverse engineering. Topics include: convex-hull algorithms, simplicial complexes, union of balls, Voronoi diagram, Delaunay triangulation, lifting and projecting, alpha shape, surface reconstruction, sphere algebra, orthogonality and complementarity, molecular skin surfaces, curvatures and surface meshing, deformation and morphing, etc.",4,CS1231 and CS3230,Nil,0,,0,
CS5238,Advanced Combinatorial Methods in Bioinformatics,"Biology data are too enormous. Handling them using brute-force approaches becomes impossible and efficient algorithms are required. This module is an in-depth study of some of these advanced algorithms. Through the course, students are not only taught to understand these algorithms in detail, but are also given chances to solve some research problems in this field. Topics include sequence comparison, structure comparison and prediction, phylogenetic tree reconstruction and comparison, sequencing by hybridisation, Genome rearrangements, gene network, microarray.",4,CS3230,Nil,1,50,0,
CS5239,Computer System Performance Analysis,"The objective of this module is to provide students a working knowledge of computer performance evaluation and capacity planning. They will be able to identify performance bottlenecks, to predict when performance limits of a system will be exceeded, and to characterise present and future workload to perform capacity planning activities. Topics include: performance analysis overview; measurement techniques and tools including workload characterisation, instrumentation, benchmarking, analytical modelling techniques including operational analysis, stochastic queuing network analysis; performance of client-server architectures; capacity planning; case studies.",4,(CS1020 or its equivalent) and (ST1232 or ST2131 or ST2334),Nil,1,60,0,
CS5240,Theoretical Foundation of Multimedia,"The module lays the theoretical foundation for graduate students to do research in multimedia: images, videos, audio, speech, graphics and text documents. The module covers the main theoretical issues common to various multimedia research. These issues provide a general framework within which specific techniques in particular research areas can be understood. Topics include: vector and signal representations of multimedia, spatial and frequency analyses, models and parameter estimation methods. Examples will be drawn from different types of media. Upon completion, students will be well-grounded to pursue further research in computer vision, graphics, natural language processing, audio analysis and multimedia applications.",4,(CS1020 or its equivalent) and (MA1102R or MA1505 or MA1505C or MA1521) and (MA1101R or MA1506) and (ST1232 or ST2131 or ST2334),Nil,1,80,0,
CS5241,Speech Processing,"This module exposes the graduate students to the fundamental theory of speech processing, focusing primarily on automatic speech recognition. Upon completion of this module, students should be able to perform research on speech recognition topics and commercial speech technology development. Topics covered by this module include: speech signal processing, automatic speech recognition (ASR), continuous speech recognition, acoustic modelling using the Hidden Markov Model (HMM), language modelling for ASR and advanced speech recognition techniques for state-of-the-art large vocabulary continuous speech recognition (adaptation and robustness, discriminative training and decoding strategies).",4,(CS1020 or its equivalent) and CS1231 and (MA1102R or MA1505 or MA1521) and (MA1101R or MA1506),Nil,0,,0,
CS5242,Advanced Neural Networks,"The objective of this module is to examine advanced research topics in two major aspects of neural networks&#39; functionality: problem solving and modelling. It emphasizes the application of neural network techniques to interesting and important problems that may be difficult to handle using traditional methods. Topics covered under problem-solving include classification, clustering, content-addressable memory, reinforcement-learning, control, time series. Topics covered under modelling include Grossberg networks (instarts, outstars, cooperative-competitive networks) data encoding, knowledge representation, modeling behaviour and cognitive functions.",4,CS3244,Nil,0,,0,
CS5246,Text Processing on the Web,"Most information on the web is in the form of encoded free-text formats. Current trends are towards high-level and semantic encoding of text information, and towards the integration of wired and wireless web environments. There is a need to classify and abstract information for display on wide variety of devices with wide ranging processing power and display capabilities. This module introduces the concepts and techniques for the analysis, representation, retrieval, classification and summarisation of unstructured textual information. Upon completion, the students should have the competence to design and implement text processing and mining systems and search engines on the web.",4,CS2103 and (MA1101R or MA1506 or ST1232 or ST2131 or ST2334),Nil,0,,0,
CS5248,Systems Support for Continuous Media,"This module is targeted at computer science graduate students and covers the major aspects of building streaming media applications -- from coding to transmission to playback. Issues such as transport protocols, control protocols, caching, buffering, synchronization and adaptations will be examined.",4,CS2106 and CS3103,Nil,0,,0,
CS5249,Audio in Multimedia Systems,"This module aims at providing students with an in-depth understanding of modern audio technologies, ranging from low-level audio representation to high-level content analysis; and from basic waveform to advanced audio compression and compressed domain processing. Upon completion of this module, students should be able to perform research such as narrowing the semantic gap between low-level features and high-level concepts. Topics include: discretisation, sampling, audio formats, audio synthesis, spatial audio, feature extraction, speech recognition, audio segmentation and summarisation, source separation, and audio compression.",4,(CS1020 or its equivalent) and CS1231 and (MA1102R or MA1505 or MA1505C or MA1521) and (MA1101R or MA1506),Nil,0,,0,
CS5250,Advanced Operating Systems,"The module covers a broad range of issues in the design and implementation of modern advanced operating systems. The topics covered in this module includes OS design strategies (including microkernels, mobile, embedded and real-time operating systems and the component?s interfaces), priority and resource allocation strategies; scheduling algorithms (including for multi-core, multi-processors); naming, protection and security; UI and windowing systems; file system implementations (including network and distributed file systems); failure and recovery; and virtualization and the Internet-ready OS. They extend and provide in-depth coverage of material in earlier prerequisite OS modules.",4,CS2106 Introduction to Operating Systems or CG2271 Real-Time Operating Systems,,0,,1,80
CS5271,Performance Analysis of Embedded Systems,"Modern embedded systems are heterogeneous collections of multiple hardware and software components, which might be designed by different vendors and have different interfaces. This heterogeneity, coupled with the complexity of embedded software and the complex features of modern processors make performance analysis of such systems a difficult problem. In recent years, there has been a lot of work in this area, especially because of its practical importance. In this course, we will discuss some of this work with the aim of getting a broad overview of this area. These will include formal models, algorithms, various simulation techniques, tools and case studies in the specific context of embedded systems, which significantly differ from techniques used for the performance analysis of general computer systems. Our focus will be on system-level design techniques, with the aim of critically accessing known models and methods in terms of their generality and ability at different stages of an embedded system design process. This course will be suitable for both graduate students and honours-year undergraduate students, who are interested in the general area of Computer Engineering. The projects/assignments will consist of a mix of theory and implementation and there will be enough flexibility to incline more towards one or the other direction.",4,(CS2271 or CG2271 or CS3220 or CS4223) and CS4212,Nil,0,,0,
CS5272,Embedded Software Design,"This course focuses on the design and implementation of software for programmable embedded systems. Embedded computing systems hidden inside everyday electronic devices such as handphones, digital cameras etc. are becoming more and more prevalent. However, the heterogeneous nature of the underlying hardware as well as tight constraints on size, cost, power, and timing pose significant challenges to embedded software development. This course presents techniques that address these distinctive characteristics of embedded software implementation. Topics include embedded software development for programmable processors and reconfigurable hardware, component-based design, optimasations for performance, power, code size, operating system issues, and case studies of available systems.",4,(CG2271 or CS2106) and (CS2103 or its equivalent),Nil,0,,0,
CS5321,Network Security,"The objective of this module is to introduce students to the various issues that arise in securing and managing the networks, and study the state-of-the-art techniques for addressing these challenges. A number of most damaging attacks on computer systems involve the exploitation of network infrastructure. This course provides an in-depth study of network attack techniques and methods to defend against them. Topics include basic concepts in network security and management; firewalls and virtual private networks; network intrusion detection; denial of service (DoS); traffic analysis; secure routing protocols; protocol scrubbing; and advanced topics such as wireless network security.",4,CS3235,Nil,0,,1,
CS5322,Database Security,"Database security has a great impact on the design of today&#39;s information systems. This course will provide an overview of database security concepts and techniques and discuss new directions of database security in the context of Internet information management. Topics covered include: Access control models for DBMSs, Inference controls, XML database security, Encrypted databases, Digital credentials and PKIs, Trust in open systems, and Peer-to-peer system security.",4,CS3223,Nil,0,,0,
CS5330,Randomized Algorithms,"The module will cover basic concepts in the design and analysis of randomized algorithms. It will cover both basic techniques, such as Chernoff bounds, random walks, and the probabilistic method, and a variety of practical algorithmic applications, such as load balancing, hash functions, and graph/network algorithms. The focus will be on utilizing randomization to develop algorithms that are more efficient and/or simpler than their deterministic counterparts.",4,CS3230,Nil,0,,1,
CS5331,Web Security,"This module aims to prepare graduate students for understanding the security of the latest web platform and its interplay with operating systems and the cloud infrastructure. The topics covered include the design of web browsers and web applications, vulnerabilities in web applications and web browsers, design of web scanners, authentication in web-based platforms, security policies and enforcement mechanisms. This module also coverssecurity topics on the interface between the web platform and the backend systems, such as the underlying database systems and cloud infrastructure.",4,CS3235,Nil,0,,1,
CS5339,Theory and Algorithms for Machine Learning,"The module aims to provide a broad theoretical understanding of machine learning and how the theory guides the development of algorithms and applications. Topics covered include the approximation capabilities of common function classes used for machine learning, such as decision trees, neural networks, and support vector machines, the sample complexity of learning different function classes and methods of reducing the estimation error such as regularization and model selection, and computational methods used for learning such as convex optimization, greedy methods, and stochastic gradient descent.",4,CS3244,,0,,1,100
CS5340,Uncertainty Modelling in AI,"The module covers modelling methods that are suitable for reasoning with uncertainty. The main focus will be on probabilistic models including Bayesian networks and Markov networks. Topics include representing conditional independence, building graphical models, inference using graphical models and learning from data. Selected applications in various domains such as speech, vision, natural language processing, medical informatics, bioinformatics, data mining and others will be discussed.",4,Pass (CS1231 or MA1100) and (ST1232 or ST2131 or ST2334) and CS3243,Nil,1,60,0,
CS5342,Multimedia Computing and Applications,"This course lays the foundation for graduate students to do research in multimedia systems comprising images, videos, speech, and audio. The module covers the main topics common to multimedia computing applications, i.e., multimedia representation, processing, analysis, and synthesis. By teaching the topics together with the computational tools commonly used in multimedia research, it aims to strike a balance between theoretical considerations and practical applications. Upon completion, the students should be able to understand the foundations of multimedia computing, and apply computational tools to the processing of multimedia data in order to create specific applications.",4,CS3246 or CS4341,Nil,0,,0,
CS5343,Advanced Computer Animation,"From the covert digital water in Titanic to the mixed real and virtual actors in Avatar, from the arm-controllable Wii games to the completely full-body-play Xbox Kinect games, computer animation technologies have advanced significantly during the past decades, both in the movie and the game industries. This module reveals all the exciting behind-the-scene techniques that make these movies and games possible, including but not limited to motion capture, fluid animation, facial animation, and full-body character animation. This is a project-based course that aims to provide strong foundation on advanced computer animation methods and prepare students for research in animation.",4,"(CS2010 or CS2020) and MA1101R, MA1521, CS3241. Good-to-have background: CS4342, CS5240, Physics I, Multivariable Calculus, Machine Learning. Good-to-have skills: strong in Programming; comfortable with math, reading, and public presentation.",Nil,0,,0,
CS5344,Big-Data Analytics Technology,"This module analysis of data which can not fit in main memory and application of such analysis to web applications. The topics covered include: map-reduce as a tool for creating parallel algorithms that operate on very large amount of data, similarity search, data-streaming processing, search engine technology, clustering of very large, high-dimensional datasets.",4,BT5110,Nil,0,,1,
CS5345,Social and Digital Media Analytics,"There is a proliferation of social and digital media content data today generated by both consumers and firms. This module aims to introduce concepts, methods and tools for social and digital media analytics, and in the application and management of such analytics efforts in industry sectors such as telecommunications and consumer retail. Topics covered include network data in social and digital media, formal methods for social network analysis, analytics and visualization tools, population and structural models for network dynamics, and various industry case studies on social and digital media analytics. Instructional methods will include lectures, case analyses, assignments and projects.",4,Nil,Nil,0,,1,
CS5351,The Business of Software,"The software business well exceeds a trillion dollars, covering companies that sell software products as well as corporations that depend primarily on software technology for their business. The course will cover the evolution of software business, and the continuous reshaping of industry. Students will be exposed to market dynamics affecting the birth, growth and transition of these businesses. The course will investigate business strategies followed by these companies. Students will be encouraged to reflect on trends emerging from the integration of innovative technologies and evolving consumer and enterprise needs. There will be special emphasis on Asia-Pacific markets and businesses.",4,Undergraduate students in their 4th year can apply. Open to PhD students.,,0,,0,
CS6101,Exploration of Computer Science Research,"This module introduces CS graduate students to various research areas in Computer Science. Study groups are organised for major research areas. Each study group provides a forum for students to read, present and discuss research papers, and acquire the basic research skills for literature review and critical comparison of existing work. Students will also gain a first experience in technical presentation and writing.",4,Nil,Nil,1,0,1,
CS6202,Advanced Topics in Programming Languages,"This module discusses the contemporary concepts in the design and implementation of major programming languages and systems. It aims to provide students with advanced technical knowledge in evaluating, designing, and implementing an efficient and expressive programming language/system. Topics are selected from a group of contemporary issues that has substantial impact in the development of programming languages/systems, either in terms of performance efficiency or programming expressivity. These include, but not restricted to, computational models, programme semantics, concurrency theory, garbage collection techniques, programme analysis, type inference, programme calculation and transformation, run-time profiling, implementation models, meta-programming.",4,CS3211 or CS3212 or CS4212,Nil,0,,0,
CS6203,Advanced Topics in Database Systems,"This module covers the topics in database management systems with current research and industrial interests and importance. Examples of topics include multimedia data management, object-oriented database technology, data warehousing and data mining, integration of heterogeneous and legacy systems.",4,CS3223,Nil,1,30,0,
CS6204,Advanced Topics in Networking,"This graduate level course covers a broad range of the latest developments in computer networking and telecommunications in terms of new techniques and technologies, trends, open research issues and some related new principles and approaches in networking. Selected topics covered via class lectures and assigned readings include developments in the past three years. Upon completion of this course, the student will be able to understand the latest issues and proposed solutions in networking, and acquire the skills and methodology for identifying research problems. This course will help prepare students towards a research career in networking.",4,CS5229 or permission from lecturer,Nil,0,,0,
CS6205,Advanced Modelling &amp; Simulation,"The aim of this course is to provide students with the ability to model, simulate and analyse complex systems in a reasonable time. This course is divided into three parts and covers advanced techniques in simulation model design, model execution and model analysis. A selection of model design techniques such as conceptual models, declarative models, functional models, constraint models, and multi-models will be discussed. Model execution techniques include discussion of serial and parallel discrete-event simulation algorithms. For model analysis, topics include input-output analysis, variance reduction techniques and experimental design.",4,CS4237,Nil,0,,0,
CS6206,Advanced Topics in HCI,"This module covers advanced topics in human computer interaction that are of current research or application interests. Its aim is to examine both the theoretical bases that underlie the design of interfaces and advanced technologies for human computer interactions. A wide range of topics may be covered including psychological theories, organizational behaviour, virtual reality, augmented reality, and computer-supported cooperative work. The module illustrates where and when the theories are applicable, demonstrates the solutions using a combination of scientific theory understanding and engineering modelling. It also illustrates advanced technologies that form part of the solutions.",4,CS3240,Nil,0,,0,
CS6207,Advanced Natural Language Processing,"The module aims to prepare students to embark on research in natural language processing (NLP). At the end of the course, the students will have experience in reading and critiquing research papers, and will have undertaken a substantial project on some aspects of NLP research. Topics covered include: Statistical parsing, Word sense disambiguation, SENSEVAL, co-reference resolution, machine translation, question answering.",4,CS4248,Nil,0,,0,
CS6208,Advanced Topics in AI,"This module covers advanced topics in artificial intelligence that are of current research or application interests. A wide range of topics may be covered including soft computing (fuzzy logic, genetic algorithms, etc.), data mining, machine learning, image and video processing, artificial life, robotics, etc. The exact topics to be taught will depend on the lecturers teaching the module.",4,CS3243,Nil,0,,1,
CS6209,Topics in Cryptography,"The objective of this module is to provide a systematic treatment to cryptography techniques. Topics covered include: mathematical foundations; information theory; classical cryptographic systems: substitution cipher, shift cipher, affine cipher, hill ciphers, permutation cipher, etc.; design and analysis of block ciphers; pseudorandom numbers and sequences; design and analysis of stream cipher cryptosystems; identification and entity authentication; key management techniques; Rabin public-key encryption; McEliece publickey encryption; signature schemes: RSA, EIGamal, and digital signature standard; design and analysis of hash functions; cryptographic protocols; and efficient implementations.",4,Nil,Nil,0,,0,
CS6210,The Art of Computer Science Research,"This module aims to provide the meta-skills for research in computer sceience. How does one discover great research problems? What are the good strategies for solving research problems? How does one write papers or give presentations with great impact? Students will seek answers to these questions by critically examining and assessing successful and less successful examples of research.",4,CS3230,Nil,0,,1,
CS6211,Analytical Performance Modelling for Computer Systems,"Constructing simple mathematical models to describe a computer system can help in analysis and understanding of the characteristics, behavior, and performance of the system.  This module introduces students to the modelling techniques, commonly used models, applications of the models to performance modelling of computer systems, and experimental validation of the models.  After completing the module, students are expected to have the confidence to construct, analyze, and validate a performance model for a computer system that they are interested in.",4,(ST2334 or ST2131) and CS2105 and CS2106,,0,,0,
CS6212,Topics in Media,"There is a surge in both the industrial interest and the advancement of media technology. This course aims to bring in the latest advanced development in media technology to the postgraduates.",4,"Variable, depending on the choice of topics or departmental approval.",Nil,0,,0,
